coverage,balanced_error,worst_error
0.00981474665685192,0.08333333333333331,0.16666666666666663
0.01975217764691449,0.037414965986394544,0.07482993197278909
0.029689608636977057,0.02412280701754388,0.04824561403508776
0.03950435529382898,0.01785714285714285,0.0357142857142857
0.049441786283891544,0.014138817480719768,0.028277634961439535
0.059379217273954114,0.011702127659574457,0.023404255319148914
0.06919396393080604,0.010000000000000009,0.020000000000000018
0.07913139492086861,0.009508716323296362,0.019017432646592725
0.08906882591093117,0.008426966292134852,0.016853932584269704
0.09900625690099374,0.007566204287515754,0.015132408575031508
0.10882100355784566,0.0068728522336769515,0.013745704467353903
0.11875843454790823,0.006813417190775661,0.013626834381551323
0.1286958655379708,0.006763285024154575,0.01352657004830915
0.13851061219482272,0.00627802690582957,0.01255605381165914
0.1484480431848853,0.04002789400278939,0.06666666666666665
0.15838547417494786,0.04038662486938349,0.06666666666666665
0.16820022083179978,0.06951107011070112,0.125
0.17813765182186234,0.06981197771587744,0.125
0.18807508281192492,0.07008075148319048,0.125
0.19801251380198748,0.09637555711075918,0.17647058823529416
0.2078272604588394,0.11976266242376027,0.2222222222222222
0.21776469144890198,0.12050211851008663,0.2222222222222222
0.22770212243896454,0.11424519382288056,0.21052631578947367
0.23751686909581646,0.11387035664278067,0.21052631578947367
0.24745430008587904,0.11477266740424635,0.21052631578947367
0.2573917310759416,0.11632616895774789,0.21052631578947367
0.26720647773279355,0.11614782672289803,0.21052631578947367
0.2771439087228561,0.11709351503759396,0.21052631578947367
0.28708133971291866,0.11357758620689651,0.19999999999999996
0.2970187707029812,0.13279761904761905,0.23809523809523814
0.30683351735983316,0.1269481829183322,0.2272727272727273
0.3167709483498957,0.1448935555668825,0.26086956521739135
0.3267083793399583,0.17554207733131155,0.31999999999999995
0.3365231259968102,0.15414326734937617,0.27586206896551724
0.3464605569868728,0.15474677687989635,0.27586206896551724
0.35639798797693534,0.1682608695652174,0.30000000000000004
0.3663354189669979,0.16860622462787556,0.30000000000000004
0.37615016562384984,0.16910408432147567,0.30000000000000004
0.3860875966139124,0.17021174205967277,0.30000000000000004
0.39602502760397496,0.17157598499061916,0.30000000000000004
0.4058397742608269,0.2041082581540597,0.36363636363636365
0.41577720525088946,0.20520912341532127,0.36363636363636365
0.425714636240952,0.21562350202013286,0.38235294117647056
0.43552938289780396,0.22546230440967285,0.4
0.4454668138878665,0.2342025961984237,0.41666666666666663
0.4554042448779291,0.2434271005699577,0.43243243243243246
0.46534167586799163,0.23636824587862088,0.41463414634146345
0.4751564225248436,0.25448450017415536,0.4444444444444444
0.48509385351490614,0.2572695489042381,0.4444444444444444
0.4950312845049687,0.26486152135764657,0.4565217391304348
0.5048460311618206,0.2678930005737235,0.45833333333333337
0.5147834621518832,0.2706415822479498,0.45999999999999996
0.5247208931419458,0.2740828402366864,0.46153846153846156
0.5345356397987977,0.2668422547576626,0.4444444444444444
0.5444730707888603,0.2658973297053348,0.44067796610169496
0.5544105017789228,0.27773610161139667,0.4590163934426229
0.5643479327689854,0.2856316137566138,0.46875
0.5741626794258373,0.2964198255191062,0.4852941176470589
0.5841001104158999,0.3121801023672425,0.5138888888888888
0.5940375414059624,0.3206653591510974,0.527027027027027
0.6038522880628143,0.33447955390334577,0.55
0.6137897190528769,0.3431783149369799,0.5609756097560976
0.6237271500429395,0.3472099853157122,0.5666666666666667
0.6335418966997914,0.34865759155122755,0.5652173913043479
0.643479327689854,0.3531721682361584,0.5698924731182795
0.6534167586799166,0.364193880646913,0.5858585858585859
0.6633541896699792,0.3714737286016577,0.594059405940594
0.6731689363268311,0.37301100708319507,0.5922330097087378
0.6831063673168937,0.37525476188831236,0.5943396226415094
0.6930437983069562,0.3805199494493591,0.6
0.7028585449638082,0.38873209918563906,0.6106194690265487
0.7127959759538707,0.40136842590671185,0.6311475409836065
0.7227334069439333,0.40053624696496704,0.624
0.7326708379339958,0.3977428393524284,0.6136363636363636
0.7424855845908478,0.3994138802439307,0.6119402985074627
0.7524230155809103,0.4096296536344498,0.6258992805755396
0.7623604465709729,0.4121720018731906,0.624113475177305
0.7721751932278248,0.4150888271365159,0.6258503401360545
0.7821126242178874,0.4155980441405063,0.6241610738255033
0.7920500552079499,0.4232920520262682,0.6339869281045751
0.8018648018648019,0.4281935787190803,0.6387096774193548
0.8118022328548644,0.4327624090134738,0.64375
0.821739663844927,0.4420609566250304,0.6566265060240963
0.8316770948349895,0.44503143248351823,0.6569767441860466
0.8414918414918415,0.4502197144566983,0.6628571428571428
0.851429272481904,0.455834749144078,0.6684782608695652
0.8613667034719666,0.4588628466202837,0.668421052631579
0.8711814501288185,0.46337992145473744,0.6735751295336787
0.8811188811188811,0.4632016036655212,0.6666666666666667
0.8910563121089436,0.4674507999433668,0.6699999999999999
0.9008710587657957,0.4724524292475611,0.6748768472906403
0.9108084897558582,0.47733994641511723,0.6780487804878048
0.9207459207459208,0.4819198033211402,0.6811594202898551
0.9306833517359833,0.4894460474338366,0.691588785046729
0.9404980983928353,0.4960205785193178,0.6995515695067265
0.9504355293828978,0.5010851621359897,0.7035398230088495
0.9603729603729604,0.5042534076473213,0.7043478260869565
0.9701877070298123,0.5067847506675427,0.703862660944206
0.9801251380198749,0.5100864129795823,0.7046413502109705
0.9900625690099374,0.5145114942528735,0.7083333333333333
1.0,0.5181427693769134,0.7102040816326531
