coverage,balanced_error,worst_error
0.00981474665685192,0.5,1.0
0.01975217764691449,0.5,1.0
0.029689608636977057,0.5,1.0
0.03950435529382898,0.5,1.0
0.049441786283891544,0.0,0.0
0.059379217273954114,0.0,0.0
0.06919396393080604,0.0026690391459074925,0.005338078291814985
0.07913139492086861,0.0023400936037441533,0.004680187207488307
0.08906882591093117,0.0027816411682892728,0.0055632823365785455
0.09900625690099374,0.0025031289111389077,0.005006257822277815
0.10882100355784566,0.003990877993158504,0.007981755986317007
0.11875843454790823,0.004702194357366796,0.009404388714733591
0.1286958655379708,0.004821600771456103,0.009643201542912205
0.13851061219482272,0.0044762757385855,0.008952551477171
0.1484480431848853,0.04073100812231245,0.0714285714285714
0.15838547417494786,0.03803552769070012,0.06666666666666665
0.16820022083179978,0.0892724573125464,0.16666666666666663
0.17813765182186234,0.08735809390329363,0.16000000000000003
0.18807508281192492,0.09956470414637747,0.18518518518518523
0.19801251380198748,0.11301822781898685,0.21212121212121215
0.2078272604588394,0.1044598579278917,0.19444444444444442
0.21776469144890198,0.10331657186821641,0.19047619047619047
0.22770212243896454,0.10966316951960242,0.19999999999999996
0.23751686909581646,0.11739220887293911,0.21568627450980393
0.24745430008587904,0.12602488363766562,0.22807017543859653
0.2573917310759416,0.12653613076124487,0.2295081967213115
0.26720647773279355,0.1268621364989359,0.22388059701492535
0.2771439087228561,0.1267669408432291,0.22388059701492535
0.28708133971291866,0.1361147902869757,0.24
0.2970187707029812,0.1589418815471394,0.2823529411764706
0.30683351735983316,0.16848079688407658,0.29885057471264365
0.3167709483498957,0.16846382145958344,0.29032258064516125
0.3267083793399583,0.1796871861214454,0.2989690721649485
0.3365231259968102,0.17838646090195698,0.28712871287128716
0.3464605569868728,0.1884709900453997,0.30188679245283023
0.35639798797693534,0.1910198316044559,0.3017241379310345
0.3663354189669979,0.18901174455039332,0.29032258064516125
0.37615016562384984,0.19050251519597566,0.2846153846153846
0.3860875966139124,0.20365470694382604,0.30281690140845074
0.39602502760397496,0.208115171610678,0.3013698630136986
0.4058397742608269,0.21349799451129403,0.30666666666666664
0.41577720525088946,0.22272263187748154,0.31707317073170727
0.425714636240952,0.22903743315508018,0.32352941176470584
0.43552938289780396,0.23897230330414387,0.3370786516853933
0.4454668138878665,0.2475903990511416,0.34946236559139787
0.4554042448779291,0.25953719297478184,0.36923076923076925
0.46534167586799163,0.2677410424409191,0.37688442211055273
0.4751564225248436,0.2723527200977168,0.3793103448275862
0.48509385351490614,0.28133727257792923,0.38942307692307687
0.4950312845049687,0.2845115183233434,0.39170506912442393
0.5048460311618206,0.29144248281160684,0.39639639639639634
0.5147834621518832,0.2957055567345784,0.3991228070175439
0.5247208931419458,0.30658090054428505,0.41276595744680855
0.5345356397987977,0.3176613137871523,0.42622950819672134
0.5444730707888603,0.3185063002067952,0.42168674698795183
0.5544105017789228,0.323794486673947,0.4274809160305344
0.5643479327689854,0.3264307031781769,0.42750929368029744
0.5741626794258373,0.33356031455415613,0.4368231046931408
0.5841001104158999,0.3418865528432341,0.44561403508771935
0.5940375414059624,0.34993752822519947,0.45547945205479456
0.6038522880628143,0.35594708669097325,0.459731543624161
0.6137897190528769,0.36071366259796633,0.46557377049180326
0.6237271500429395,0.3662349281062609,0.47115384615384615
0.6335418966997914,0.3751354768786127,0.484375
0.643479327689854,0.383342354735675,0.49386503067484666
0.6534167586799166,0.38867735470941883,0.5
0.6633541896699792,0.3942679475310774,0.5043731778425655
0.6731689363268311,0.39981775210494086,0.5100286532951289
0.6831063673168937,0.409568857013688,0.5248618784530387
0.6930437983069562,0.41427934206858097,0.5294117647058824
0.7028585449638082,0.41920906563496385,0.5324675324675325
0.7127959759538707,0.4278185437679342,0.5429292929292929
0.7227334069439333,0.43281232256335483,0.546134663341646
0.7326708379339958,0.434347478157537,0.5450121654501217
0.7424855845908478,0.4389991467340768,0.5491606714628298
0.7524230155809103,0.44339558753635394,0.5550351288056206
0.7623604465709729,0.44662371021812003,0.5582959641255605
0.7721751932278248,0.44925458423045134,0.5584988962472406
0.7821126242178874,0.4522011869882053,0.5599128540305012
0.7920500552079499,0.457301354846445,0.5662393162393162
0.8018648018648019,0.46000178543531145,0.5675675675675675
0.8118022328548644,0.4634394219266302,0.5705645161290323
0.821739663844927,0.4679993221347002,0.5762376237623763
0.8316770948349895,0.47315297761759706,0.5822050290135397
0.8414918414918415,0.47747083876242,0.586337760910816
0.851429272481904,0.4804190651287326,0.5887850467289719
0.8613667034719666,0.48588159588159585,0.5952380952380952
0.8711814501288185,0.4918441021112365,0.6024955436720143
0.8811188811188811,0.4981877447760831,0.6113989637305699
0.8910563121089436,0.5028971790430365,0.614991482112436
0.9008710587657957,0.5048012772994241,0.6153846153846154
0.9108084897558582,0.5067295218680503,0.6151315789473684
0.9207459207459208,0.5104036357673296,0.6193548387096774
0.9306833517359833,0.5154335524170393,0.6248012718600954
0.9404980983928353,0.5214195934339458,0.6319875776397516
0.9504355293828978,0.526077765291932,0.6381679389312978
0.9603729603729604,0.5304446971449586,0.6438152011922504
0.9701877070298123,0.5308572499708695,0.6427525622254758
0.9801251380198749,0.532783720925645,0.6431654676258993
0.9900625690099374,0.5374802532520425,0.6477272727272727
1.0,0.5404919751809096,0.6502808988764045
