coverage,balanced_error,worst_error
0.19997546313335787,0.08176100628930816,0.09999999999999998
0.20991289412342043,0.08081986834230998,0.09999999999999998
0.21997300944669365,0.0805191100969766,0.09999999999999998
0.22991044043675624,0.09070828842494644,0.12195121951219512
0.23997055576002946,0.09074062281092787,0.12195121951219512
0.24990798675009201,0.10025062656641609,0.1428571428571429
0.25996810207336524,0.09959419492399757,0.1428571428571429
0.2699055330634278,0.10944356395079297,0.16279069767441856
0.279965648386701,0.110202852186919,0.16279069767441856
0.2899030793767636,0.11027465918203688,0.16279069767441856
0.2999631947000368,0.12854166666666667,0.19999999999999996
0.30990062569009935,0.12821442966545743,0.19999999999999996
0.3199607410133726,0.13796965685775375,0.21739130434782605
0.3298981720034352,0.13953182319169583,0.21739130434782605
0.33995828732670835,0.14730762020807947,0.23404255319148937
0.34989571831677097,0.1563837375178317,0.25
0.3599558336400442,0.16138002773925103,0.26
0.36989326463010674,0.16102866779089375,0.26
0.37995337995337997,0.1671276998863206,0.2692307692307693
0.3898908109434425,0.17446943396226416,0.28301886792452835
0.39995092626671574,0.18167902774889672,0.2962962962962963
0.4098883572567783,0.19154272709789089,0.3157894736842105
0.4199484725800515,0.1930997279294493,0.3157894736842105
0.4298859035701141,0.2077105840788866,0.34426229508196726
0.4399460188933873,0.21830465557402828,0.3650793650793651
0.44988344988344986,0.2353451939264175,0.3970588235294118
0.4599435652067231,0.24133791328722742,0.4084507042253521
0.4698809961967857,0.24340865088364733,0.410958904109589
0.4799411115200589,0.26517796236106095,0.4487179487179487
0.4898785425101215,0.2709564114216466,0.45679012345679015
0.4999386578333947,0.27586623474245625,0.4642857142857143
0.5099987731566679,0.2810947070380215,0.47058823529411764
0.5199362041467305,0.28989793127354363,0.4831460674157303
0.5299963194700037,0.3001419110690634,0.5
0.5399337504600662,0.30468445802258365,0.5053763440860215
0.5499938657833394,0.3135678216554581,0.5204081632653061
0.559931296773402,0.32423912344180866,0.5346534653465347
0.5699914120966753,0.32823645593588296,0.537037037037037
0.5799288430867379,0.3291789196718774,0.5357142857142857
0.5899889584100111,0.3378244197032289,0.5478260869565217
0.5999263894000736,0.34260121990527503,0.5546218487394958
0.6099865047233468,0.353431411689556,0.5725806451612903
0.6199239357134094,0.3586900493232947,0.5793650793650793
0.6299840510366826,0.3637696287697224,0.5859375
0.6399214820267451,0.3681926723080416,0.5891472868217054
0.6499815973500184,0.37616330273893833,0.6015037593984962
0.659919028340081,0.3782799389778795,0.6
0.6699791436633542,0.3807360120165227,0.6
0.6799165746534167,0.3827113310870578,0.5985401459854014
0.6899766899766899,0.3955241281427413,0.6180555555555556
0.6999141209667525,0.40090645830120464,0.6258503401360545
0.7099742362900258,0.40863664991845233,0.6357615894039735
0.7199116672800884,0.41111151011216696,0.6357615894039735
0.7299717826033616,0.4237208549222798,0.65625
0.7399092135934241,0.425467871742463,0.65625
0.7499693289166973,0.4270443883074702,0.656441717791411
0.7599067599067599,0.43222706413948747,0.6606060606060606
0.7699668752300332,0.4348103190195528,0.6607142857142857
0.7799043062200957,0.4364493677511983,0.6589595375722543
0.7899644215433689,0.43879990922659956,0.6589595375722543
0.7999018525334315,0.4484694851393505,0.6740331491712708
0.8099619678567047,0.45344592595062544,0.679144385026738
0.8198993988467672,0.45907488233605276,0.6858638743455497
0.8299595141700404,0.4656783096858777,0.6938775510204082
0.839896945160103,0.47089978934697563,0.7
0.8499570604833763,0.4749612115538048,0.7029702970297029
0.8598944914734389,0.4790259675083523,0.7073170731707317
0.8699546067967121,0.484927463352805,0.7156398104265402
0.8798920377867746,0.4872553311578183,0.7156398104265402
0.8899521531100478,0.4913094530826487,0.7183098591549295
0.8998895841001104,0.49603174603174605,0.7222222222222222
0.9099496994233837,0.5004294718759079,0.7272727272727273
0.9198871304134462,0.5058114487373391,0.7333333333333334
0.9299472457367194,0.5061919225224488,0.7300884955752213
0.939884676726782,0.5119589005806694,0.7370689655172413
0.9499447920500552,0.5172579236189108,0.7426160337552743
0.9598822230401178,0.5208358271527983,0.7447698744769875
0.9699423383633909,0.5244550727697435,0.7468879668049793
0.9798797693534536,0.5279108049878241,0.7468879668049793
0.9899398846767268,0.5320373472828253,0.7489711934156378
1.0,0.5351358048911444,0.7510204081632653
