coverage,balanced_error,worst_error
0.19997546313335787,0.11014669025504942,0.20588235294117652
0.20991289412342043,0.11527656688947013,0.21621621621621623
0.21997300944669365,0.10245182724252494,0.18604651162790697
0.22991044043675624,0.12416712303760497,0.22916666666666663
0.23997055576002946,0.11601082740788626,0.21153846153846156
0.24990798675009201,0.1325643393563451,0.24137931034482762
0.25996810207336524,0.12554299245691347,0.22580645161290325
0.2699055330634278,0.12694264262373084,0.22388059701492535
0.279965648386701,0.1332297146500877,0.23529411764705888
0.2899030793767636,0.1413970266724967,0.25
0.2999631947000368,0.15939680957128616,0.2823529411764706
0.30990062569009935,0.17054049850843334,0.29885057471264365
0.3199607410133726,0.1730349550757116,0.2947368421052632
0.3298981720034352,0.18112033855161003,0.2989690721649485
0.33995828732670835,0.18358935931060322,0.2941176470588235
0.34989571831677097,0.1906786524133463,0.3055555555555556
0.3599558336400442,0.19282355926384764,0.3025210084033614
0.36989326463010674,0.1918236661227315,0.2936507936507936
0.37995337995337997,0.19441068347212842,0.28888888888888886
0.3898908109434425,0.20284229794103942,0.29655172413793107
0.39995092626671574,0.20924868501849825,0.29931972789115646
0.4098883572567783,0.21781466102143854,0.3116883116883117
0.4199484725800515,0.22472912836485642,0.3192771084337349
0.4298859035701141,0.23029481182680345,0.32571428571428573
0.4399460188933873,0.24293004275480484,0.3425414364640884
0.44988344988344986,0.25271786022433135,0.35789473684210527
0.4599435652067231,0.26022849331120007,0.36734693877551017
0.4698809961967857,0.2720438940255657,0.3811881188118812
0.4799411115200589,0.27494851533354825,0.3804878048780488
0.4898785425101215,0.28670416866123144,0.3981042654028436
0.4999386578333947,0.2877770524600404,0.39366515837104077
0.5099987731566679,0.29186966106679496,0.3946188340807175
0.5199362041467305,0.30328005328005325,0.41025641025641024
0.5299963194700037,0.3111408209695097,0.41841004184100417
0.5399337504600662,0.3179956198071144,0.42448979591836733
0.5499938657833394,0.32043897237961777,0.4241245136186771
0.559931296773402,0.32805347448068223,0.4339622641509434
0.5699914120966753,0.33142821488737756,0.4363636363636364
0.5799288430867379,0.33725023290179573,0.4392857142857143
0.5899889584100111,0.34603456273395106,0.4494773519163763
0.5999263894000736,0.35510042234558564,0.4610169491525423
0.6099865047233468,0.3583857704035147,0.46179401993355484
0.6199239357134094,0.36540185452598445,0.47115384615384615
0.6299840510366826,0.37110915127619837,0.4778481012658228
0.6399214820267451,0.38231083844580777,0.49386503067484666
0.6499815973500184,0.38643195415572884,0.4969879518072289
0.659919028340081,0.39332684501018067,0.5043988269794721
0.6699791436633542,0.39928271475398075,0.5100286532951289
0.6799165746534167,0.4052894967646635,0.5183098591549296
0.6899766899766899,0.4124476589265321,0.527027027027027
0.6999141209667525,0.41890373987034435,0.5340314136125655
0.7099742362900258,0.42657969612740865,0.5417721518987342
0.7199116672800884,0.43105888807607895,0.5449999999999999
0.7299717826033616,0.43408759563352806,0.5450121654501217
0.7399092135934241,0.4366463436135472,0.5458937198067633
0.7499693289166973,0.4414382107808183,0.5518867924528301
0.7599067599067599,0.4450145680817901,0.5553047404063205
0.7699668752300332,0.44830186520196813,0.5577777777777777
0.7799043062200957,0.451200003553263,0.5589519650655022
0.7899644215433689,0.4565500888514711,0.5653104925053534
0.7999018525334315,0.45995447019867547,0.56875
0.8099619678567047,0.4630609885754131,0.5708502024291497
0.8198993988467672,0.46725821201869105,0.5753968253968254
0.8299595141700404,0.4721312621359223,0.5805825242718446
0.839896945160103,0.47742876738701445,0.5874524714828897
0.8499570604833763,0.47946933213242643,0.5872420262664165
0.8598944914734389,0.4849797608774639,0.5944954128440367
0.8699546067967121,0.4907540639340437,0.6010733452593917
0.8798920377867746,0.4965564057443766,0.6086956521739131
0.8899521531100478,0.5027109802942561,0.614991482112436
0.8998895841001104,0.5043128972258144,0.6147403685092128
0.9099496994233837,0.5064984980321552,0.6148760330578512
0.9198871304134462,0.5102444446528904,0.6193548387096774
0.9299472457367194,0.5152491469356584,0.6248012718600954
0.939884676726782,0.5214234596193628,0.6319875776397516
0.9499447920500552,0.5256771377285652,0.6376146788990826
0.9598822230401178,0.5302817093616781,0.6438152011922504
0.9699423383633909,0.5310668719418319,0.6431718061674009
0.9798797693534536,0.5327045111031307,0.6431654676258993
0.9899398846767268,0.5372297036593876,0.647226173541963
1.0,0.5404919751809096,0.6502808988764045
