coverage,balanced_error,worst_error
0.00981474665685192,0.0,0.0
0.01975217764691449,0.0,0.0
0.029689608636977057,0.0,0.0
0.03950435529382898,0.0,0.0
0.049441786283891544,0.0,0.0
0.059379217273954114,0.0,0.0
0.06919396393080604,0.0008912655971479722,0.0017825311942959443
0.07913139492086861,0.0015576323987538943,0.0031152647975077885
0.08906882591093117,0.0013831258644536604,0.0027662517289073207
0.09900625690099374,0.0012437810945273853,0.0024875621890547706
0.10882100355784566,0.0016968325791855143,0.0033936651583710287
0.11875843454790823,0.0015544041450777368,0.0031088082901554737
0.1286958655379708,0.10239463601532567,0.19999999999999996
0.13851061219482272,0.10444839857651245,0.19999999999999996
0.1484480431848853,0.10497925311203316,0.19999999999999996
0.15838547417494786,0.10544323483670293,0.19999999999999996
0.16820022083179978,0.10585651537335283,0.19999999999999996
0.17813765182186234,0.10621976503109881,0.19999999999999996
0.18807508281192492,0.17321545514079895,0.33333333333333337
0.19801251380198748,0.17412935323383089,0.33333333333333337
0.2078272604588394,0.1946174377224199,0.375
0.21776469144890198,0.19485710243350313,0.375
0.22770212243896454,0.23088491848643444,0.4444444444444444
0.23751686909581646,0.23208210805512308,0.4444444444444444
0.24745430008587904,0.23342740150509073,0.4444444444444444
0.2573917310759416,0.23395032179139408,0.4444444444444444
0.26720647773279355,0.23420931304748732,0.4444444444444444
0.2771439087228561,0.23422222222222222,0.4444444444444444
0.28708133971291866,0.26373390557939913,0.5
0.2970187707029812,0.26410203235172125,0.5
0.30683351735983316,0.28450408112787534,0.5384615384615384
0.3167709483498957,0.2830281781586807,0.5333333333333333
0.3267083793399583,0.28209061402338714,0.5294117647058824
0.3365231259968102,0.2553810186258598,0.4736842105263158
0.3464605569868728,0.24600934397508273,0.4545454545454546
0.35639798797693534,0.22100694444444446,0.4
0.3663354189669979,0.23349792099792105,0.42307692307692313
0.37615016562384984,0.25501974983541803,0.4642857142857143
0.3860875966139124,0.24835217093185286,0.4482758620689655
0.39602502760397496,0.25055243556714923,0.4482758620689655
0.4058397742608269,0.25234775110157637,0.4482758620689655
0.41577720525088946,0.2643124441465594,0.46875
0.425714636240952,0.26890878586591793,0.47058823529411764
0.43552938289780396,0.2725368367798647,0.4722222222222222
0.4454668138878665,0.2707703529907203,0.45945945945945943
0.4554042448779291,0.2998313969334525,0.5116279069767442
0.46534167586799163,0.31429206688011385,0.5333333333333333
0.4751564225248436,0.3148335576292111,0.5319148936170213
0.48509385351490614,0.31503533201452943,0.5283018867924528
0.4950312845049687,0.33056807166193947,0.5535714285714286
0.5048460311618206,0.34042334566378957,0.5666666666666667
0.5147834621518832,0.33241250275148576,0.5454545454545454
0.5247208931419458,0.34457649367436194,0.5633802816901409
0.5345356397987977,0.34746524180448435,0.5616438356164384
0.5444730707888603,0.34956222782489116,0.56
0.5544105017789228,0.35812093739308926,0.5696202531645569
0.5643479327689854,0.3539008138477048,0.5555555555555556
0.5741626794258373,0.3533376123234917,0.5487804878048781
0.5841001104158999,0.35887414557760755,0.5542168674698795
0.5940375414059624,0.3673084593350013,0.5632183908045977
0.6038522880628143,0.3657330757910228,0.5555555555555556
0.6137897190528769,0.36445438167546,0.5473684210526315
0.6237271500429395,0.3743017656500803,0.56
0.6335418966997914,0.3808170838465769,0.5686274509803921
0.643479327689854,0.3931663653263388,0.5887850467289719
0.6534167586799166,0.4041987337289351,0.6036036036036037
0.6633541896699792,0.401778582106125,0.5964912280701755
0.6731689363268311,0.4085166884206601,0.6048387096774194
0.6831063673168937,0.4130391328311593,0.608
0.6930437983069562,0.4201677402191632,0.6171875
0.7028585449638082,0.42739296204478694,0.6259541984732824
0.7127959759538707,0.429013102757507,0.6231884057971014
0.7227334069439333,0.4357767499229109,0.6312056737588653
0.7326708379339958,0.44253623145523513,0.6413793103448275
0.7424855845908478,0.4426272842724721,0.6375838926174497
0.7524230155809103,0.4458787574693244,0.6363636363636364
0.7623604465709729,0.4472549844455178,0.6352201257861636
0.7721751932278248,0.45040286535720325,0.6358024691358024
0.7821126242178874,0.4493583708870918,0.6287425149700598
0.7920500552079499,0.45509535662817463,0.6352941176470588
0.8018648018648019,0.4580806120751788,0.6352941176470588
0.8118022328548644,0.4659999506005561,0.6477272727272727
0.821739663844927,0.4709531567266374,0.6538461538461539
0.8316770948349895,0.4799190692969146,0.6666666666666667
0.8414918414918415,0.48642072213500787,0.676923076923077
0.851429272481904,0.49047969279666603,0.6802030456852792
0.8613667034719666,0.4916439423738452,0.6783919597989949
0.8711814501288185,0.4947289640604045,0.6798029556650247
0.8811188811188811,0.4983245662839513,0.6813725490196079
0.8910563121089436,0.5037094547964113,0.6859903381642511
0.9008710587657957,0.5070996846531184,0.6875
0.9108084897558582,0.5113283731058889,0.691588785046729
0.9207459207459208,0.5174457300358353,0.6986301369863014
0.9306833517359833,0.5183416120639075,0.6968325791855203
0.9404980983928353,0.5208157369370753,0.6964285714285714
0.9504355293828978,0.523283578592183,0.696035242290749
0.9603729603729604,0.525372809778317,0.6956521739130435
0.9701877070298123,0.5292128599399906,0.7008547008547008
0.9801251380198749,0.533112728769056,0.7046413502109705
0.9900625690099374,0.5375638569604086,0.7083333333333333
1.0,0.5431408333634491,0.7142857142857143
